YEAR	SITE	SITE_YR	PLOT_GL	Block	PLOT	GENO	ECOTYPE	TIME_SET	ADJ_FULL_JD	BIOMASS_AVG_Mg_ha	DLY7_PRCP_Totals	DLY7_TMAX_Avg	DLY7_TMIN_Avg	DLY7_Pen_PET	DLY14_PRCP_Totals	DLY14_TMAX_Avg	DLY14_TMIN_Avg	DLY14_Pen_PET	DLY30_PRCP_Totals	DLY30_TMAX_Avg	DLY30_TMIN_Avg	DLY30_Pen_PET	DLY60_PRCP_Totals	DLY60_TMAX_Avg	DLY60_TMIN_Avg	DLY60_Pen_PET	DLY90_PRCP_Totals	DLY90_TMAX_Avg	DLY90_TMIN_Avg	DLY90_Pen_PET	DLY120_PRCP_Totals	DLY120_TMAX_Avg	DLY120_TMIN_Avg	DLY120_Pen_PET	DLY150_PRCP_Totals	DLY150_TMAX_Avg	DLY150_TMIN_Avg	DLY150_Pen_PET	DLY180_PRCP_Totals	DLY180_TMAX_Avg	DLY180_TMIN_Avg	DLY180_Pen_PET	DLY210_PRCP_Totals	DLY210_TMAX_Avg	DLY210_TMIN_Avg	DLY210_Pen_PET	DLY240_PRCP_Totals	DLY240_TMAX_Avg	DLY240_TMIN_Avg	DLY240_Pen_PET	DLY270_PRCP_Totals	DLY270_TMAX_Avg	DLY270_TMIN_Avg	DLY270_Pen_PET	DLY365_PRCP_Totals	DLY365_TMAX_Avg	DLY365_TMIN_Avg	DLY365_Pen_PET
Y2020	MO	MO_20	MO.2F	MO.2	2F	Alamo	Lowlands	Harvest	MO120325	3.668344952	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3A	MO.3	3A	Kanlow	Lowlands	Harvest	MO120325	5.475082896	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3B	MO.3	3B	Liberty	Hybrids	Harvest	MO120325	10.54219832	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3C	MO.3	3C	CIR	Uplands	Harvest	MO120325	8.251728184	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3D	MO.3	3D	Alamo	Lowlands	Harvest	MO120325	2.895980043	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3E	MO.3	3E	Carthage	Hybrids	Harvest	MO120325	8.128293907	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.3F	MO.3	3F	Blackwell	Uplands	Harvest	MO120325	8.490375789	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4A	MO.4	4A	Blackwell	Uplands	Harvest	MO120325	8.304224257	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4B	MO.4	4B	Alamo	Lowlands	Harvest	MO120325	3.909658448	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4C	MO.4	4C	Kanlow	Lowlands	Harvest	MO120325	7.242076282	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4D	MO.4	4D	Carthage	Hybrids	Harvest	MO120325	10.70617869	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4E	MO.4	4E	Liberty	Hybrids	Harvest	MO120325	10.75965796	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.4F	MO.4	4F	CIR	Uplands	Harvest	MO120325	8.313269302	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5A	MO.5	5A	Liberty	Hybrids	Harvest	MO120325	10.49566877	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5B	MO.5	5B	Blackwell	Uplands	Harvest	MO120325	7.779185943	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5C	MO.5	5C	Alamo	Lowlands	Harvest	MO120325	3.112578004	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5D	MO.5	5D	Kanlow	Lowlands	Harvest	MO120325	6.950574545	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5E	MO.5	5E	CIR	Uplands	Harvest	MO120325	8.398703903	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.5F	MO.5	5F	Carthage	Hybrids	Harvest	MO120325	9.20308968	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	TX	TX_20	TX.1A	TX.1	1A	Kanlow	Lowlands	Harvest	TX120321	10.17278811	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.1B	TX.1	1B	CIR	Uplands	Harvest	TX120321	1.121827711	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.1C	TX.1	1C	Liberty	Hybrids	Harvest	TX120321	5.235453261	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.1D	TX.1	1D	Carthage	Hybrids	Harvest	TX120321	2.39712215	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.1E	TX.1	1E	Alamo	Lowlands	Harvest	TX120321	7.749724343	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.1F	TX.1	1F	Blackwell	Uplands	Harvest	TX120321	3.161392648	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2A	TX.2	2A	Blackwell	Uplands	Harvest	TX120321	2.791075756	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2B	TX.2	2B	Carthage	Hybrids	Harvest	TX120321	2.172024938	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2C	TX.2	2C	Kanlow	Lowlands	Harvest	TX120321	8.802967372	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2D	TX.2	2D	Alamo	Lowlands	Harvest	TX120321	8.345545169	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2E	TX.2	2E	Liberty	Hybrids	Harvest	TX120321	4.667569902	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.2F	TX.2	2F	CIR	Uplands	Harvest	TX120321	1.123294532	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3A	TX.3	3A	Carthage	Hybrids	Harvest	TX120321	2.394752536	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3B	TX.3	3B	Liberty	Hybrids	Harvest	TX120321	4.084686192	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3C	TX.3	3C	Blackwell	Uplands	Harvest	TX120321	2.679695276	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3D	TX.3	3D	Kanlow	Lowlands	Harvest	TX120321	7.380822274	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3E	TX.3	3E	CIR	Uplands	Harvest	TX120321	1.134101366	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.3F	TX.3	3F	Alamo	Lowlands	Harvest	TX120321	8.611174331	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
Y2020	TX	TX_20	TX.4A	TX.4	4A	Alamo	Lowlands	Harvest	TX120321	10.71350464	0	25.80714286	12.80528571	154.8155559	0.05	26.09	11.7135	139.8051607	24.95	24.55396667	11.25096667	132.9725326	63.2	26.76865	13.52881667	146.319198	274.6	29.03987778	16.27254444	157.2473094	302.8	31.132325	18.139325	180.4073284	346.75	32.01906	19.24719333	191.1531551	368.8	32.13443889	19.36538333	193.5957658	461.65	31.68632857	18.93280476	193.8684607	562.62	31.4987875	18.91925417	201.2427777	708.93	31.12651481	18.84385556	208.5072742	902.29	28.15165205	15.77795342	186.9227468
