Plot,Transect,Sampling Date,SPP6,Number,MeanWeight,TotWeight
PFCA 1,3,2019-12-01,CHAFAS,2,7.381539394,14.763078788
PFCA 1,3,2019-12-01,LIAPYC,1,1.71638,1.71638
PFCA 1,3,2019-12-01,SYMSPP,15,2.4399198451156465,36.5987976767347
PFCA 1,3,2019-12-01,RATPIN,10,0.8603238096666666,8.603238096666665
PFCA 1,3,2019-12-01,BOLAST,1,0.2682630952380952,0.2682630952380952
PFCA 1,3,2019-12-01,SOLALT,16,0.08345833333333333,1.3353333333333333
PFCA 1,3,2019-12-01,ACHMIL,1,0.2219908636428572,0.2219908636428572
PFCA 1,3,2019-12-01,SYMNOV,1,0.4095875,0.4095875
PFCA 1,3,2019-12-01,CORTRI,5,2.5625999999999998,12.812999999999999
PFCA 1,3,2019-12-01,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 1,3,2019-12-01,KUMSPP,5,1.6195276362083333,8.097638181041667
PFCA 1,3,2019-12-01,EUPSPP,13,0.6856395833333334,8.913314583333335
PFCA 1,3,2019-12-01,SORNUT,3,1.9083801666666669,5.7251405
PFCA 1,3,2019-12-01,SETSPP,39,1.3855,54.0345
PFCA 1,6,2019-12-01,SETSPP,35,1.3855,48.4925
PFCA 1,6,2019-12-01,MOLVER,1,0.22164999999999999,0.22164999999999999
PFCA 1,6,2019-12-01,CORTRI,1,2.5625999999999998,2.5625999999999998
PFCA 1,6,2019-12-01,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 1,6,2019-12-01,SYMSPP,1,2.4399198451156465,2.4399198451156465
PFCA 1,6,2019-12-01,KUMSPP,5,1.6195276362083333,8.097638181041667
PFCA 1,6,2019-12-01,AMBART,1,3.30768,3.30768
PFCA 1,6,2019-12-01,CYPECH,4,0.379847619047619,1.519390476190476
PFCA 1,6,2019-12-01,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 1,6,2019-12-01,VERHAS,1,0.23479999999999998,0.23479999999999998
PFCA 1,6,2019-12-01,BROJAP,21,1.65777,34.81317
PFCA 1,6,2019-12-01,DIGISC,94,0.7629692333333333,71.71910793333333
PFCA 1,6,2019-12-01,SYMSPP,170,2.4399198451156465,414.7863736696599
PFCA 1,6,2019-12-01,EUPSPP,329,0.6856395833333334,225.5754229166667
PFCA 1,6,2019-12-01,SOLALT,133,0.08345833333333333,11.099958333333333
PFCA 1,2,2019-12-01,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 1,2,2019-12-01,RUDHIR,5,0.4013691482916667,2.0068457414583336
PFCA 1,2,2019-12-01,SOLRIG,1,0.8011549681904762,0.8011549681904762
PFCA 1,2,2019-12-01,CORTRI,1,2.5625999999999998,2.5625999999999998
PFCA 1,2,2019-12-01,KUMSPP,56,1.6195276362083333,90.69354762766666
PFCA 1,2,2019-12-01,OENBIE,2,0.385047878375,0.77009575675
PFCA 1,2,2019-12-01,DIGISC,5,0.7629692333333333,3.8148461666666664
PFCA 1,2,2019-12-01,AMBART,2,3.30768,6.61536
PFCA 1,2,2019-12-01,EUPSPP,8,0.6856395833333334,5.485116666666667
PFCA 1,2,2019-12-01,CHAFAS,2,7.381539394,14.763078788
PFCA 1,2,2019-12-01,SOLALT,12,0.08345833333333333,1.0015
PFCA 1,2,2019-12-01,BOLAST,4,0.2682630952380952,1.0730523809523809
PFCA 1,2,2019-12-01,SETSPP,13,1.3855,18.011499999999998
PFCA 1,2,2019-12-01,SCIGEO,1,0.046,0.046
PFCA 1,2,2019-12-01,PENDIG,2268,0.26892472222222236,609.9212700000003
PFCA 1,2,2019-12-01,SYMSPP,846,2.4399198451156465,2064.172188967837
PFCA 1,5,2019-12-01,RUDSUB,1,0.9408,0.9408
PFCA 1,5,2019-12-01,SYMSPP,56,2.4399198451156465,136.6355113264762
PFCA 1,5,2019-12-01,SOLALT,31,0.08345833333333333,2.5872083333333333
PFCA 1,5,2019-12-01,KUMSPP,3,1.6195276362083333,4.858582908624999
PFCA 1,5,2019-12-01,VERHAS,1,0.23479999999999998,0.23479999999999998
PFCA 1,5,2019-12-01,CORTRI,20,2.5625999999999998,51.251999999999995
PFCA 1,5,2019-12-01,DIGISC,181,0.7629692333333333,138.09743123333334
PFCA 1,5,2019-12-01,HYPPUN,84,0.0568047619047619,4.771599999999999
PFCA 1,5,2019-12-01,ACHMIL,8,0.2219908636428572,1.7759269091428576
PFCA 1,5,2019-12-01,SETSPP,23,1.3855,31.8665
PFCA 1,5,2019-12-01,SYMNOV,1,0.4095875,0.4095875
PFCA 1,5,2019-12-01,BOLAST,1,0.2682630952380952,0.2682630952380952
PFCA 1,5,2019-12-01,EUPSPP,30,0.6856395833333334,20.5691875
PFCA 1,5,2019-12-01,RATPIN,3,0.8603238096666666,2.580971429
PFCA 1,5,2019-12-01,SOLRIG,1,0.8011549681904762,0.8011549681904762
PFCA 1,5,2019-12-01,PENDIG,609,0.26892472222222236,163.77515583333343
PFCA 1,10,2019-12-01,VERHAS,1,0.23479999999999998,0.23479999999999998
PFCA 1,10,2019-12-01,CHAFAS,9,7.381539394,66.43385454599999
PFCA 1,10,2019-12-01,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 1,10,2019-12-01,LESCAP,2,2.77058860575,5.5411772115
PFCA 1,10,2019-12-01,CORTRI,6,2.5625999999999998,15.375599999999999
PFCA 1,10,2019-12-01,RATPIN,54,0.8603238096666666,46.457485721999994
PFCA 1,10,2019-12-01,KUMSPP,28,1.6195276362083333,45.34677381383333
PFCA 1,10,2019-12-01,RUDHIR,9,0.4013691482916667,3.6123223346250004
PFCA 1,10,2019-12-01,RUDSUB,1,0.9408,0.9408
PFCA 1,10,2019-12-01,SETSPP,6,1.3855,8.312999999999999
PFCA 1,10,2019-12-01,PENDIG,3,0.26892472222222236,0.806774166666667
PFCA 1,10,2019-12-01,ACHMIL,2,0.2219908636428572,0.4439817272857144
PFCA 1,10,2019-12-01,SORNUT,3,1.9083801666666669,5.7251405
PFCA 1,10,2019-12-01,SOLALT,43,0.08345833333333333,3.588708333333333
PFCA 1,10,2019-12-01,SYMSPP,86,2.4399198451156465,209.83310667994562
PFCA 1,10,2019-12-01,DIGISC,26,0.7629692333333333,19.837200066666668
PFCA 1,10,2019-12-01,EUPSPP,106,0.6856395833333334,72.67779583333335
PFCA 1,1,2019-12-01,SYMSPP,120,2.4399198451156465,292.7903814138776
PFCA 1,1,2019-12-01,PENDIG,259,0.26892472222222236,69.6515030555556
PFCA 1,1,2019-12-01,RUDHIR,25,0.4013691482916667,10.034228707291668
PFCA 1,1,2019-12-01,BOLAST,1,0.2682630952380952,0.2682630952380952
PFCA 1,1,2019-12-01,DIGISC,1,0.7629692333333333,0.7629692333333333
PFCA 1,1,2019-12-01,SOLALT,16,0.08345833333333333,1.3353333333333333
PFCA 1,1,2019-12-01,CHAFAS,11,7.381539394,81.196933334
PFCA 1,1,2019-12-01,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 1,1,2019-12-01,THLARV,1,1.014025,1.014025
PFCA 1,1,2019-12-01,SETSPP,19,1.3855,26.3245
PFCA 1,1,2019-12-01,OXADIL,1,0.1922,0.1922
PFCA 1,8,2019-12-01,SOLALT,100,0.08345833333333333,8.345833333333333
PFCA 1,8,2019-12-01,CHAFAS,1,7.381539394,7.381539394
PFCA 1,8,2019-12-01,KUMSPP,2,1.6195276362083333,3.2390552724166666
PFCA 1,8,2019-12-01,LESCUN,3,1.676333333333333,5.028999999999999
PFCA 1,8,2019-12-01,LESCAP,1,2.77058860575,2.77058860575
PFCA 1,8,2019-12-01,SORNUT,1,1.9083801666666669,1.9083801666666669
PFCA 1,8,2019-12-01,RUDHIR,4,0.4013691482916667,1.6054765931666668
PFCA 1,8,2019-12-01,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 1,8,2019-12-01,ACHMIL,1,0.2219908636428572,0.2219908636428572
PFCA 1,8,2019-12-01,HYPPUN,1,0.0568047619047619,0.0568047619047619
PFCA 1,8,2019-12-01,SOLRIG,1,0.8011549681904762,0.8011549681904762
PFCA 1,8,2019-12-01,SETSPP,10,1.3855,13.855
PFCA 1,8,2019-12-01,VERHAS,1,0.23479999999999998,0.23479999999999998
PFCA 1,8,2019-12-01,CYPECH,5,0.379847619047619,1.899238095238095
PFCA 1,8,2019-12-01,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 1,8,2019-12-01,ERASPE,45,0.07540000000000001,3.3930000000000002
PFCA 1,8,2019-12-01,DIGISC,39,0.7629692333333333,29.7558001
PFCA 1,8,2019-12-01,SYMSPP,249,2.4399198451156465,607.540041433796
PFCA 1,8,2019-12-01,EUPSPP,397,0.6856395833333334,272.19891458333336
PFCA 1,7,2019-12-01,EUPSPP,160,0.6856395833333334,109.70233333333334
PFCA 1,7,2019-12-01,SOLALT,38,0.08345833333333333,3.1714166666666666
PFCA 1,7,2019-12-01,SYMSPP,48,2.4399198451156465,117.11615256555103
PFCA 1,7,2019-12-01,ACHMIL,14,0.2219908636428572,3.107872091000001
PFCA 1,7,2019-12-01,RUDHIR,5,0.4013691482916667,2.0068457414583336
PFCA 1,7,2019-12-01,RATPIN,3,0.8603238096666666,2.580971429
PFCA 1,7,2019-12-01,CYPECH,4,0.379847619047619,1.519390476190476
PFCA 1,7,2019-12-01,CYPSTR,9,0.17612,1.58508
PFCA 1,7,2019-12-01,SETSPP,4,1.3855,5.542
PFCA 1,7,2019-12-01,BIDARI,4,2.101,8.404
PFCA 1,7,2019-12-01,CORTRI,3,2.5625999999999998,7.687799999999999
PFCA 1,7,2019-12-01,DIGISC,12,0.7629692333333333,9.1556308
PFCA 1,1,2019-12-12,SETSPP,2,1.3855,2.771
PFCA 1,1,2019-12-12,PENDIG,8,0.26892472222222236,2.151397777777779
PFCA 1,1,2019-12-12,RUDHIR,2,0.4013691482916667,0.8027382965833334
PFCA 1,1,2019-12-12,SYMSPP,10,2.4399198451156465,24.399198451156465
PFCA 1,1,2019-12-12,SOLALT,2,0.08345833333333333,0.16691666666666666
PFCA 1,1,2019-12-12,CHAFAS,4,7.381539394,29.526157576
PFCA 1,2,2019-12-12,SETSPP,2,1.3855,2.771
PFCA 1,2,2019-12-12,HYPPUN,2,0.0568047619047619,0.1136095238095238
PFCA 1,2,2019-12-12,KUMSPP,3,1.6195276362083333,4.858582908624999
PFCA 1,2,2019-12-12,PENDIG,34,0.26892472222222236,9.14344055555556
PFCA 1,2,2019-12-12,SYMSPP,61,2.4399198451156465,148.83511055205443
PFCA 1,4,2019-12-12,PENDIG,10,0.26892472222222236,2.6892472222222237
PFCA 1,4,2019-12-12,SOLALT,3,0.08345833333333333,0.250375
PFCA 1,4,2019-12-12,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 1,4,2019-12-12,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 1,4,2019-12-12,SETSPP,3,1.3855,4.156499999999999
PFCA 1,4,2019-12-12,LESCUN,5,1.676333333333333,8.381666666666664
PFCA 1,4,2019-12-12,DIGISC,7,0.7629692333333333,5.3407846333333335
PFCA 1,4,2019-12-12,KUMSPP,2,1.6195276362083333,3.2390552724166666
PFCA 1,4,2019-12-12,LESVIR,1,1.914,1.914
PFCA 1,4,2019-12-12,SYMSPP,2,2.4399198451156465,4.879839690231293
PFCA 1,3,2019-12-12,LESCUN,1,1.676333333333333,1.676333333333333
PFCA 1,3,2019-12-12,SYMSPP,3,2.4399198451156465,7.31975953534694
PFCA 1,3,2019-12-12,CHAFAS,1,7.381539394,7.381539394
PFCA 1,3,2019-12-12,PENDIG,39,0.26892472222222236,10.488064166666671
PFCA 1,3,2019-12-12,DIGISC,28,0.7629692333333333,21.363138533333334
PFCA 1,3,2019-12-12,SETSPP,5,1.3855,6.9275
PFCA 1,5,2019-12-12,SYMSPP,9,2.4399198451156465,21.95927860604082
PFCA 1,5,2019-12-12,SOLALT,3,0.08345833333333333,0.250375
PFCA 1,5,2019-12-12,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 1,5,2019-12-12,ACHMIL,2,0.2219908636428572,0.4439817272857144
PFCA 1,5,2019-12-12,PENDIG,9,0.26892472222222236,2.420322500000001
PFCA 1,5,2019-12-12,HYPPUN,4,0.0568047619047619,0.2272190476190476
PFCA 1,5,2019-12-12,OENBIE,1,0.385047878375,0.385047878375
PFCA 1,5,2019-12-12,DIGISC,84,0.7629692333333333,64.0894156
PFCA 1,9,2019-12-12,RUDHIR,3,0.4013691482916667,1.204107444875
PFCA 1,9,2019-12-12,DIGISC,5,0.7629692333333333,3.8148461666666664
PFCA 1,9,2019-12-12,SETSPP,4,1.3855,5.542
PFCA 1,9,2019-12-12,CHAFAS,1,7.381539394,7.381539394
PFCA 1,9,2019-12-12,SYMSPP,7,2.4399198451156465,17.079438915809526
PFCA 1,9,2019-12-12,CYPSTR,1,0.17612,0.17612
PFCA 1,9,2019-12-12,EUPSPP,3,0.6856395833333334,2.0569187500000004
PFCA 1,9,2019-12-12,CERSPP,4,0.1108952380952381,0.4435809523809524
PFCA 1,9,2019-12-12,DESSPP,1,4.89925,4.89925
PFCA 1,9,2019-12-12,SOLALT,7,0.08345833333333333,0.5842083333333333
PFCA 1,10,2019-12-12,SETSPP,1,1.3855,1.3855
PFCA 1,10,2019-12-12,CHAFAS,2,7.381539394,14.763078788
PFCA 1,10,2019-12-12,EUPSPP,2,0.6856395833333334,1.3712791666666668
PFCA 1,10,2019-12-12,RATPIN,3,0.8603238096666666,2.580971429
PFCA 1,10,2019-12-12,KUMSPP,5,1.6195276362083333,8.097638181041667
PFCA 1,10,2019-12-12,SYMSPP,1,2.4399198451156465,2.4399198451156465
PFCA 1,10,2019-12-12,ACHMIL,2,0.2219908636428572,0.4439817272857144
PFCA 1,10,2019-12-12,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 1,6,2019-12-12,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 1,6,2019-12-12,EUPSPP,36,0.6856395833333334,24.683025000000004
PFCA 1,6,2019-12-12,VERHAS,1,0.23479999999999998,0.23479999999999998
PFCA 1,6,2019-12-12,SOLALT,7,0.08345833333333333,0.5842083333333333
PFCA 1,6,2019-12-12,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 1,6,2019-12-12,SYMSPP,13,2.4399198451156465,31.718957986503405
PFCA 1,6,2019-12-12,DIGISC,31,0.7629692333333333,23.652046233333333
PFCA 1,6,2019-12-12,AMBART,2,3.30768,6.61536
PFCA 1,6,2019-12-12,SETSPP,5,1.3855,6.9275
PFCA 1,6,2019-12-12,BROJAP,1,1.65777,1.65777
PFCA 1,7,2019-12-12,CORTRI,3,2.5625999999999998,7.687799999999999
PFCA 1,7,2019-12-12,ACHMIL,1,0.2219908636428572,0.2219908636428572
PFCA 1,7,2019-12-12,CYPECH,7,0.379847619047619,2.6589333333333327
PFCA 1,7,2019-12-12,EUPSPP,11,0.6856395833333334,7.542035416666668
PFCA 1,7,2019-12-12,SYMSPP,18,2.4399198451156465,43.91855721208164
PFCA 1,7,2019-12-12,DIGISC,6,0.7629692333333333,4.5778154
PFCA 1,8,2019-12-12,CHAFAS,3,7.381539394,22.144618182
PFCA 1,8,2019-12-12,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 1,8,2019-12-12,EUPSPP,9,0.6856395833333334,6.170756250000001
PFCA 1,8,2019-12-12,SETSPP,2,1.3855,2.771
PFCA 1,8,2019-12-12,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 1,8,2019-12-12,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 1,8,2019-12-12,ERASPE,1,0.07540000000000001,0.07540000000000001
PFCA 1,8,2019-12-12,DIGISC,2,0.7629692333333333,1.5259384666666667
PFCA 1,8,2019-12-12,SYMSPP,3,2.4399198451156465,7.31975953534694
PFCA 2,3,2019-12-01,PENDIG,290,0.26892472222222236,77.98816944444448
PFCA 2,3,2019-12-01,SPHOBT,2,0.3955190476190476,0.7910380952380952
PFCA 2,3,2019-12-01,SOLALT,6,0.08345833333333333,0.50075
PFCA 2,3,2019-12-01,EUPSPP,9,0.6856395833333334,6.170756250000001
PFCA 2,3,2019-12-01,BOLAST,6,0.2682630952380952,1.6095785714285713
PFCA 2,3,2019-12-01,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,3,2019-12-01,SORNUT,16,1.9083801666666669,30.53408266666667
PFCA 2,3,2019-12-01,SETSPP,5,1.3855,6.9275
PFCA 2,3,2019-12-01,SYMSPP,20,2.4399198451156465,48.79839690231293
PFCA 2,3,2019-12-01,BIDARI,1,2.101,2.101
PFCA 2,3,2019-12-01,SOLRIG,1,0.8011549681904762,0.8011549681904762
PFCA 2,3,2019-12-01,RUDHIR,27,0.4013691482916667,10.836967003875001
PFCA 2,3,2019-12-01,ERYYUC,10,3.903582083333333,39.035820833333325
PFCA 2,3,2019-12-01,RUDSUB,14,0.9408,13.171199999999999
PFCA 2,3,2019-12-01,BARVUL,2,0.6333466666666666,1.2666933333333332
PFCA 2,3,2019-12-01,SYMNOV,1,0.4095875,0.4095875
PFCA 2,3,2019-12-01,LESCUN,49,1.676333333333333,82.14033333333332
PFCA 2,3,2019-12-01,LESVIR,1,1.914,1.914
PFCA 2,3,2019-12-01,AMATUB,1,0.2294,0.2294
PFCA 2,3,2019-12-01,MONFIS,16,0.3551962352499999,5.683139763999998
PFCA 2,3,2019-12-01,RATPIN,18,0.8603238096666666,15.485828573999997
PFCA 2,3,2019-12-01,LINSUL,1,0.3366666666666666,0.3366666666666666
PFCA 2,3,2019-12-01,FESPAR,1,1.0607,1.0607
PFCA 2,3,2019-12-01,PYCTEN,41,0.07830793650793652,3.2106253968253973
PFCA 2,3,2019-12-01,DIGISC,6,0.7629692333333333,4.5778154
PFCA 2,7,2019-12-01,ANDGER,11,2.256351194444445,24.819863138888895
PFCA 2,7,2019-12-01,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,7,2019-12-01,EUPSPP,2,0.6856395833333334,1.3712791666666668
PFCA 2,7,2019-12-01,PYCTEN,25,0.07830793650793652,1.957698412698413
PFCA 2,7,2019-12-01,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 2,7,2019-12-01,SORNUT,14,1.9083801666666669,26.717322333333335
PFCA 2,7,2019-12-01,SOLRIG,17,0.8011549681904762,13.619634459238094
PFCA 2,7,2019-12-01,SPHOBT,27,0.3955190476190476,10.679014285714285
PFCA 2,7,2019-12-01,MELSPP,1,2.322282,2.322282
PFCA 2,7,2019-12-01,BOLAST,1,0.2682630952380952,0.2682630952380952
PFCA 2,7,2019-12-01,RUDSUB,7,0.9408,6.5855999999999995
PFCA 2,7,2019-12-01,SYMSPP,10,2.4399198451156465,24.399198451156465
PFCA 2,7,2019-12-01,PYCPIL,9,0.12000000000000001,1.08
PFCA 2,7,2019-12-01,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 2,7,2019-12-01,PENDIG,13,0.26892472222222236,3.4960213888888907
PFCA 2,10,2019-12-01,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,10,2019-12-01,KOEMAC,1,0.23667,0.23667
PFCA 2,10,2019-12-01,BOLAST,13,0.2682630952380952,3.487420238095238
PFCA 2,10,2019-12-01,CYPACU,2,0.06564,0.13128
PFCA 2,10,2019-12-01,ERASPE,1,0.07540000000000001,0.07540000000000001
PFCA 2,10,2019-12-01,PANCAP,2,0.34492,0.68984
PFCA 2,10,2019-12-01,RATPIN,13,0.8603238096666666,11.184209525666665
PFCA 2,10,2019-12-01,SCHSCO,8,1.2507505000476191,10.006004000380953
PFCA 2,10,2019-12-01,LESCAP,1,2.77058860575,2.77058860575
PFCA 2,10,2019-12-01,DIGISC,12,0.7629692333333333,9.1556308
PFCA 2,10,2019-12-01,SETSPP,9,1.3855,12.4695
PFCA 2,10,2019-12-01,EUPSPP,2,0.6856395833333334,1.3712791666666668
PFCA 2,10,2019-12-01,LESCUN,48,1.676333333333333,80.46399999999998
PFCA 2,10,2019-12-01,SORNUT,23,1.9083801666666669,43.89274383333334
PFCA 2,10,2019-12-01,PYCTEN,12,0.07830793650793652,0.9396952380952382
PFCA 2,10,2019-12-01,CYPECH,6,0.379847619047619,2.279085714285714
PFCA 2,10,2019-12-01,MONFIS,11,0.3551962352499999,3.907158587749999
PFCA 2,10,2019-12-01,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,10,2019-12-01,PENDIG,130,0.26892472222222236,34.96021388888891
PFCA 2,10,2019-12-01,SOLALT,5,0.08345833333333333,0.4172916666666666
PFCA 2,10,2019-12-01,SYMSPP,4,2.4399198451156465,9.759679380462586
PFCA 2,10,2019-12-01,AMATUB,1,0.2294,0.2294
PFCA 2,1,2019-12-01,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,1,2019-12-01,SETSPP,7,1.3855,9.6985
PFCA 2,1,2019-12-01,ERYYUC,2,3.903582083333333,7.807164166666666
PFCA 2,1,2019-12-01,ANDGER,3,2.256351194444445,6.769053583333335
PFCA 2,1,2019-12-01,MEDLUP,1,1.523170634920635,1.523170634920635
PFCA 2,1,2019-12-01,BIDARI,1,2.101,2.101
PFCA 2,1,2019-12-01,FESPAR,4,1.0607,4.2428
PFCA 2,1,2019-12-01,RUDHIR,3,0.4013691482916667,1.204107444875
PFCA 2,1,2019-12-01,SCIPEN,1,0.062,0.062
PFCA 2,1,2019-12-01,LESCAP,1,2.77058860575,2.77058860575
PFCA 2,1,2019-12-01,SORNUT,14,1.9083801666666669,26.717322333333335
PFCA 2,1,2019-12-01,RUDSUB,7,0.9408,6.5855999999999995
PFCA 2,1,2019-12-01,PENDIG,237,0.26892472222222236,63.7351591666667
PFCA 2,1,2019-12-01,DIGISC,11,0.7629692333333333,8.392661566666666
PFCA 2,1,2019-12-01,EUPSPP,7,0.6856395833333334,4.799477083333334
PFCA 2,1,2019-12-01,BOLAST,11,0.2682630952380952,2.9508940476190473
PFCA 2,1,2019-12-01,SPHOBT,7,0.3955190476190476,2.7686333333333333
PFCA 2,1,2019-12-01,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 2,1,2019-12-01,PYCTEN,8,0.07830793650793652,0.6264634920634922
PFCA 2,1,2019-12-01,MONFIS,7,0.3551962352499999,2.4863736467499993
PFCA 2,1,2019-12-01,PYCPIL,3,0.12000000000000001,0.36000000000000004
PFCA 2,1,2019-12-01,SYMSPP,15,2.4399198451156465,36.5987976767347
PFCA 2,1,2019-12-01,SOLALT,25,0.08345833333333333,2.0864583333333333
PFCA 2,1,2019-12-01,SYMSPP,1,2.4399198451156465,2.4399198451156465
PFCA 2,4,2019-12-01,CORTRI,1,2.5625999999999998,2.5625999999999998
PFCA 2,4,2019-12-01,SYMSPP,16,2.4399198451156465,39.038717521850344
PFCA 2,4,2019-12-01,AMATUB,1,0.2294,0.2294
PFCA 2,4,2019-12-01,CORLAN,2,1.3795757576666672,2.7591515153333344
PFCA 2,4,2019-12-01,JUNSPP,98,0.008396666666666667,0.8228733333333333
PFCA 2,4,2019-12-01,MONFIS,14,0.3551962352499999,4.9727472934999986
PFCA 2,4,2019-12-01,BIDARI,1,2.101,2.101
PFCA 2,4,2019-12-01,DIGISC,3,0.7629692333333333,2.2889077
PFCA 2,4,2019-12-01,BOLAST,7,0.2682630952380952,1.8778416666666664
PFCA 2,4,2019-12-01,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 2,4,2019-12-01,RUDSUB,2,0.9408,1.8816
PFCA 2,4,2019-12-01,PYCTEN,35,0.07830793650793652,2.740777777777778
PFCA 2,4,2019-12-01,SETSPP,19,1.3855,26.3245
PFCA 2,4,2019-12-01,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,4,2019-12-01,RUDHIR,3,0.4013691482916667,1.204107444875
PFCA 2,4,2019-12-01,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,4,2019-12-01,ANDGER,8,2.256351194444445,18.05080955555556
PFCA 2,4,2019-12-01,SCHSCO,2,1.2507505000476191,2.5015010000952382
PFCA 2,4,2019-12-01,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 2,4,2019-12-01,SOLALT,6,0.08345833333333333,0.50075
PFCA 2,4,2019-12-01,SORNUT,42,1.9083801666666669,80.15196700000001
PFCA 2,4,2019-12-01,CYPACU,1,0.06564,0.06564
PFCA 2,4,2019-12-01,KUMSPP,2,1.6195276362083333,3.2390552724166666
PFCA 2,4,2019-12-01,DIAARM,2,0.22308990999999997,0.44617981999999995
PFCA 2,4,2019-12-01,PENDIG,272,0.26892472222222236,73.14752444444449
PFCA 2,4,2019-12-01,ERASPE,777,0.07540000000000001,58.585800000000006
PFCA 2,9,2019-12-01,SPOCOM,3,1.0256,3.0768000000000004
PFCA 2,9,2019-12-01,SYMSPP,3,2.4399198451156465,7.31975953534694
PFCA 2,9,2019-12-01,RUDSUB,4,0.9408,3.7632
PFCA 2,9,2019-12-01,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 2,9,2019-12-01,PENDIG,31,0.26892472222222236,8.336666388888894
PFCA 2,9,2019-12-01,LESCUN,1,1.676333333333333,1.676333333333333
PFCA 2,9,2019-12-01,ANDGER,1,2.256351194444445,2.256351194444445
PFCA 2,9,2019-12-01,SORNUT,12,1.9083801666666669,22.900562
PFCA 2,9,2019-12-01,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 2,9,2019-12-01,PYCTEN,46,0.07830793650793652,3.60216507936508
PFCA 2,9,2019-12-01,MELSPP,2,2.322282,4.644564
PFCA 2,6,2019-12-01,POAPRA,1,0.2459279172857143,0.2459279172857143
PFCA 2,6,2019-12-01,MELSPP,2,2.322282,4.644564
PFCA 2,6,2019-12-01,PENDIG,57,0.26892472222222236,15.328709166666675
PFCA 2,6,2019-12-01,SYMNOV,2,0.4095875,0.819175
PFCA 2,6,2019-12-01,BIDARI,1,2.101,2.101
PFCA 2,6,2019-12-01,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,6,2019-12-01,SORNUT,21,1.9083801666666669,40.07598350000001
PFCA 2,6,2019-12-01,SYMSPP,3,2.4399198451156465,7.31975953534694
PFCA 2,6,2019-12-01,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,6,2019-12-01,PYCPIL,10,0.12000000000000001,1.2000000000000002
PFCA 2,6,2019-12-01,RUDSUB,7,0.9408,6.5855999999999995
PFCA 2,6,2019-12-01,SCIPEN,1,0.062,0.062
PFCA 2,6,2019-12-01,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 2,6,2019-12-01,PYCTEN,91,0.07830793650793652,7.126022222222224
PFCA 2,6,2019-12-01,RATPIN,5,0.8603238096666666,4.3016190483333325
PFCA 2,8,2019-12-01,ANDGER,1,2.256351194444445,2.256351194444445
PFCA 2,8,2019-12-01,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 2,8,2019-12-01,MELSPP,1,2.322282,2.322282
PFCA 2,8,2019-12-01,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 2,8,2019-12-01,SOLRIG,3,0.8011549681904762,2.4034649045714285
PFCA 2,8,2019-12-01,HYPPUN,1,0.0568047619047619,0.0568047619047619
PFCA 2,8,2019-12-01,RUDSUB,4,0.9408,3.7632
PFCA 2,8,2019-12-01,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 2,8,2019-12-01,SPHOBT,6,0.3955190476190476,2.3731142857142857
PFCA 2,8,2019-12-01,OENBIE,1,0.385047878375,0.385047878375
PFCA 2,8,2019-12-01,BROJAP,4,1.65777,6.63108
PFCA 2,8,2019-12-01,EUPSPP,1,0.6856395833333334,0.6856395833333334
PFCA 2,8,2019-12-01,BARVUL,2,0.6333466666666666,1.2666933333333332
